topic_title,category,sub_category,is_pm,post,like_count,reply_count,url,created_at
Nominations for Featured!,Announcements,-,No,Oh. I was confused!! Sorry.,15,0,https://forum.gethopscotch.com/t/nominations-for-featured/6104/37,2016-02-04 20:30:06 UTC
Nominations for Featured!,Announcements,-,No,"I nominate... Gravity Cube v1.2!!
https://c.gethopscotch.com/p/xkemwtz2d",21,0,https://forum.gethopscotch.com/t/nominations-for-featured/6104/38,2016-02-04 20:31:19 UTC
Anyone wanna make a story with me?,Deprecated (Help with Code),-,No,"It's almost 3:30!! Wait, sort of...",0,1,https://forum.gethopscotch.com/t/anyone-wanna-make-a-story-with-me/6038/71,2016-02-04 22:04:17 UTC
Anyone wanna make a story with me?,Deprecated (Help with Code),-,No,"Ok, how are we gonna decide to do which one's epilogue. Will we have a poll?",0,1,https://forum.gethopscotch.com/t/anyone-wanna-make-a-story-with-me/6038/73,2016-02-04 23:29:51 UTC
Anyone wanna make a story with me?,Deprecated (Help with Code),-,No,That's what I meant! Sorry,1,0,https://forum.gethopscotch.com/t/anyone-wanna-make-a-story-with-me/6038/76,2016-02-04 23:36:21 UTC
Anyone wanna make a story with me?,Deprecated (Help with Code),-,No,"Ok, I'll met you there",0,0,https://forum.gethopscotch.com/t/anyone-wanna-make-a-story-with-me/6038/78,2016-02-05 00:01:08 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"Hello?
<ihfiyfiyfiugiug",1,0,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/3,2016-02-05 00:28:28 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"Ok, I have an emotional some on KonnyGamer account!
Came prepared",1,1,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/5,2016-02-05 00:29:25 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,Auto correct! @LavenderLovinNerd  I meant JonnyGamer,2,1,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/9,2016-02-05 00:41:32 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,Hooray! prologues :),0,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/3,2016-02-05 00:45:48 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"I don't know...
Thanks for liking It!",0,0,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/11,2016-02-05 00:51:02 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"How about, when SWWH is done, we can make a real poll",0,1,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/11,2016-02-05 00:52:40 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"Oh, ok then!
This will be suspensful...
But not really.",0,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/13,2016-02-05 00:53:55 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"Gah! Who's a he and who's a her???
I don't know....",0,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/16,2016-02-05 00:56:55 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,RobotPro is not on the polls! We need a new one!,0,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/18,2016-02-05 00:57:37 UTC
Anime art club (no more spot left Senpai is so sorry),Deprecated (Help with Code),-,No,What's your email? I can send it in,0,1,https://forum.gethopscotch.com/t/anime-art-club-no-more-spot-left-senpai-is-so-sorry/4755/207,2016-02-05 01:00:38 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,RobotPro isn't on the list...,0,1,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/26,2016-02-05 01:05:21 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"You say that as you get in the lead..
I'm gonna lose",0,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/36,2016-02-05 01:14:43 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"AND....
GysvandRegulus also known as Corvus is in first place. The rest of the writers are tied in second. Get your votes in to see whose prologue will win!
(Yes!! News reporter is back!)",1,1,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/52,2016-02-05 01:31:35 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"AND.....
Follow4likesOfficial is in first place with both of his songs. JonnyGamer (me) is trailing behind in second. Whose song is best? Get your vote in to see!
(News Reporter!! Ya!)",4,0,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/31,2016-02-05 01:35:30 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"AND......
F4LO has released the Kraken!! All you people who've been alerted, remember to listen to the songs before you vote, they may change your opinion... Anyway, F4LO is still dominating in the lead!",2,1,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/34,2016-02-05 01:37:45 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"I release the Kraken! Poll is above, everyone!
[quote=""Follow4LikesOfficial, post:30, topic:6134, full:true""]
Weapon of destruction

@Gilbert189@OrangeScent1@PopTart0219@CreativeCoder@Rawrbear@Intellection74@AvocadoDont@AHappyCoder@seawolfwerehorse@Ihasfluffycupcakes@Phase_Admin@Kiwicute2016@LotsaPizza@Eco-FriendlyCookies@TappymLP@UptownStudios@oio@AwesomeWolf18@Stampys_fans@DancingLollipop@OrigamiLover@Qubertion@Queen152@WinningMonkey@Work_kids_coding@RubyStars@RubyWolf1@Rawrbear@Redo122@RainbowGalaxy@Timelord007@Yummy__Muffin@Yummy_Muffin_@UptownStudios@Intellection74@Isaacwotwot@Ikeyskywalker@OrangeScent1@Phase_Admin@PercyJackson9@PopTart0219@PressA2Equip@Pokemon101@AHappyCoder@AvocadoDont@AwesomeWolf18@AmazingAlphaAquaWolf@Aes2015@a10@SkydivingWalnut@SmileyAlyssa@SnowGirl_Studios@SoBit@DancingLollipop@DragonDog@DragonLover975@DuckmanTerry@friendship2468@Follow4LikesOfficial@Fifithefunnyflower@Fishyguitars@Gilbert189@GysvANDRegulus@Giraffedolphin26@Glitter_Kitty@GrizTheBear@Huggingfluffybear@Hoppertoscotch@Hermione@HappyDolphin@JaszyKake@justanerd@Jonathan5665@Kiwicute2016@Kotarose13@KathrynJaneway@Lightningstrike@LotsaPizza@LavenderLovinNerd@LazyLizard@Zane2@XiaoMiaoMi@CreativeCoder@CodeLife@Curved_Guitar@VanillaOwl@Valgo@VanillaCat@Vortex_Lord@BuildASnowman@BasketballNerd@Bubblyoreo@Nerd4Ever@NinjaDolphinStudios@MimiKitty789@MissFluffyHuskyz@MisterCocoa@MobCraft@marshmallow3
[/quote]",1,1,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/57,2016-02-05 01:41:26 UTC
Music Nominations for I Love Hopscotch!,Deprecated (Help with Code),-,No,"If anyone can't find my music, here it is:
https://c.gethopscotch.com/p/xrtxy47dq",1,0,https://forum.gethopscotch.com/t/music-nominations-for-i-love-hopscotch/6134/38,2016-02-05 01:49:54 UTC
Anime art club (no more spot left Senpai is so sorry),Deprecated (Help with Code),-,No,"Oh, yeah. Uh, then we need to schedule a time or something or we could do it now?",0,1,https://forum.gethopscotch.com/t/anime-art-club-no-more-spot-left-senpai-is-so-sorry/4755/210,2016-02-05 02:36:56 UTC
Anime art club (no more spot left Senpai is so sorry),Deprecated (Help with Code),-,No,I live on Pacific Time so it's 7:00 am,0,2,https://forum.gethopscotch.com/t/anime-art-club-no-more-spot-left-senpai-is-so-sorry/4755/213,2016-02-05 15:00:12 UTC
Vote which prologue is best!,Deprecated (Help with Code),-,No,"@GysvANDRegulus are you illuminati??
 ◬",2,0,https://forum.gethopscotch.com/t/vote-which-prologue-is-best/6137/84,2016-02-05 15:04:49 UTC
Anime art club (no more spot left Senpai is so sorry),Deprecated (Help with Code),-,No,"Sure, how about 5:00 pm pacific?",1,1,https://forum.gethopscotch.com/t/anime-art-club-no-more-spot-left-senpai-is-so-sorry/4755/216,2016-02-05 16:25:30 UTC
Nominations for Featured!,Announcements,-,No,":open_mouth: thanks so much for featureing gravity cube!!!!
Thanks thanks thanks!!!! :D",8,0,https://forum.gethopscotch.com/t/nominations-for-featured/6104/103,2016-02-05 17:44:57 UTC
What is this 😳!?!?!?!?!?,Deprecated (Help with Code),-,No,He likes your projects!,3,0,https://forum.gethopscotch.com/t/what-is-this/6191/2,2016-02-05 20:21:03 UTC
Pixel art tip! Code like a pro!,Deprecated (Help with Code),-,No,"It is only for iPad airs and air 2's.
I'm a major Apple geek",1,0,https://forum.gethopscotch.com/t/pixel-art-tip-code-like-a-pro/6182/12,2016-02-05 20:21:47 UTC
What is this 😳!?!?!?!?!?,Deprecated (Help with Code),-,No,"I've had people do this to me, it's sort of normal. But who know??",3,0,https://forum.gethopscotch.com/t/what-is-this/6191/4,2016-02-05 20:32:03 UTC
Cool Blurry Font Trick!,Deprecated (Help with Code),-,No,That was a trollllllll!!!!!!,0,0,https://forum.gethopscotch.com/t/cool-blurry-font-trick/5781/61,2016-02-05 20:36:25 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"Have the commercials been good this year??

[poll]
- Yess!!!
- Yes
- They are ok
- Sort of
- Terrible
- Worse than last year!!!
[/poll]",1,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/447,2016-02-08 01:20:10 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,Did any of you see Steph Curry at the beginning for the national anthem? He was there because he was born in North Carolina,0,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/455,2016-02-08 01:22:59 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"I'm a Vikings fan!
(And, they were knocked out in the first round of the playoffs :( )",2,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/470,2016-02-08 01:26:38 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,Pepsi halftime show!!,0,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/477,2016-02-08 01:29:24 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"YASSS!!
My favorite Coldplay song!!",0,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/484,2016-02-08 01:30:53 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"YASS!!!!
My other favorite Coldplay song!",0,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/496,2016-02-08 01:32:02 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"YASS!!!!
I've never heard this song before but it's cool!",0,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/504,2016-02-08 01:33:34 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"Dat dance though
<jhfehudfuhrhichirc",0,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/515,2016-02-08 01:36:18 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,Everything here looks like CG,0,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/520,2016-02-08 01:37:11 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"AND....
My parents just paused it.
Lolololol
I almost died there",2,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/526,2016-02-08 01:37:50 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"It's Beyoncé. Ok, they played it",1,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/532,2016-02-08 01:38:53 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"Who's Beyoncé???
Wut???
One of the most popular celebrities",0,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/539,2016-02-08 01:39:48 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"Beyoncé is a girl
Bruno Mars is a guy
And Coldplay is a band with all guys",2,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/550,2016-02-08 01:40:58 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,Innapropriate dancing and stuff,1,0,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/563,2016-02-08 01:42:38 UTC
Super Bowl 2016 Party!,Deprecated (Help with Code),-,No,"We don't make jeep.
You do.
(Except we actually do, becuase we actually make the jeeps.. Because their cars and ordinary people can't make them.)",1,1,https://forum.gethopscotch.com/t/super-bowl-2016-party/6312/587,2016-02-08 01:46:04 UTC
Who will the new MagmaPOP be?,Deprecated (Help with Code),-,No,"Why does everyone say there is going to be a next magma pop, as in like only one person rises up from everyone else? Why couldn't there be multiple people??",3,0,https://forum.gethopscotch.com/t/who-will-the-new-magmapop-be/6348/66,2016-02-08 14:46:52 UTC
Hopscotch Oscar Nominations!,Deprecated (Help with Code),-,No,"@Follow4LikesOfficial, thanks for adding me in for nominations! It really means a lot!",4,0,https://forum.gethopscotch.com/t/hopscotch-oscar-nominations/6389/245,2016-02-10 03:44:16 UTC
Fruity Collab chat room don't flag plz,Deprecated (Help with Code),-,No,Why u flag me post! It was labeled innapropriate. :(,0,0,https://forum.gethopscotch.com/t/fruity-collab-chat-room-dont-flag-plz/3020/23,2016-02-12 01:47:07 UTC
Logo Requests? 😃😋,Deprecated (Help with Code),-,No,"Sorry, I already have a logo. It might need some updating though...d",0,0,https://forum.gethopscotch.com/t/logo-requests/5040/40,2016-02-12 20:14:05 UTC
Anyone wanna make a story with me?,Deprecated (Help with Code),-,No,"I can, but I don't know how you guys want the story to turn out",0,0,https://forum.gethopscotch.com/t/anyone-wanna-make-a-story-with-me/6038/104,2016-02-13 15:12:48 UTC
